dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
gesture,False,False,42,0.1,top-left,2,0.1,0,0.014030682021232487,adam,16,static,40,0,0,1,1,1,False,0.9183673469387755,0.90625,0.10416666666666667
gesture,False,False,42,0.1,top-left,2,0.1,0,0.01416676357502536,adam,16,static,40,0,0,1,1,3,False,0.9183673469387755,0.875,0.125
gesture,False,False,42,0.1,top-left,2,0.1,0,0.014949970561884292,adam,16,static,40,0,0,1,1,5,False,0.9183673469387755,0.90625,0.11458333333333333
gesture,False,False,42,0.1,top-left,2,0.1,0,0.014294127477523016,adam,16,static,40,0,0,1,1,7,False,0.91921768707483,0.8784722222222222,0.11458333333333333
gesture,False,False,42,0.1,top-left,2,0.1,0,0.01450233699652512,adam,16,static,40,0,0,1,1,9,False,0.9209183673469388,0.8854166666666666,0.11805555555555555
gesture,False,False,42,0.1,top-left,2,0.1,0,0.014545270678948383,adam,16,static,40,0,0,1,1,11,False,0.9183673469387755,0.9027777777777778,0.09375
