dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
mnist,False,False,42,0.1,top-left,0,0.3,0,0.016730082516837864,adam,16,static,10,15,0,0,1,1,False,0.9063666666666667,0.9935,0.0991
mnist,False,False,42,0.1,top-left,0,0.3,0,0.016789949403734256,adam,16,static,10,14,0,0,1,2,False,0.90585,0.9927,0.0994
mnist,False,False,42,0.1,top-left,0,0.3,0,0.016699577467733373,adam,16,static,10,13,0,0,1,3,False,0.9066166666666666,0.9925,0.0992
mnist,False,False,42,0.1,top-left,0,0.3,0,0.016737998183568317,adam,16,static,10,12,0,0,1,4,False,0.90605,0.9924,0.0992
mnist,False,False,42,0.1,top-left,0,0.3,0,0.016699588691350072,adam,16,static,10,11,0,0,1,5,False,0.9066666666666666,0.9925,0.099
mnist,False,False,42,0.1,top-left,0,0.3,0,0.01671746438620612,adam,16,static,10,10,0,0,1,6,False,0.9063666666666667,0.9918,0.0996
mnist,False,False,42,0.1,top-left,0,0.3,0,0.016726939168665557,adam,16,static,10,9,0,0,1,7,False,0.9063166666666667,0.9935,0.099
mnist,False,False,42,0.1,top-left,0,0.3,0,0.016769088645776115,adam,16,static,10,8,0,0,1,8,False,0.9062,0.9922,0.099
