dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor,defend,prune,prune_rate,pruned_clean,pruned_bd,fine_tune_epochs,fine_prune,fine_prune_clean,fine_prune_bd
gesture,False,False,57,0.1,top-left,3,0.3,0,-100.00,adam,8,flash,1,0,0,0,1,6,False,-100.00,-100.00,-100.00,True,True,4,62.15,4.17,True,0.8,27.43,22.57,True,55.56,7.29
gesture,False,False,57,0.1,top-left,3,0.3,0,-100.00,adam,8,flash,1,0,0,0,1,6,False,-100.00,-100.00,-100.00,True,True,4,60.42,3.47,True,0.8,26.04,14.93,True,55.90,6.25
