dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor,defend,prune,prune_rate,pruned_clean,pruned_bd,fine_tune_epochs,fine_prune,fine_prune_clean,fine_prune_bd
gesture,False,False,57,0.1,top-left,3,0.3,0,-1,adam,8,flash,1,0,0,0,1,6,False,-1,-1,-1,True,True,4,0.6215277777777778,0.041666666666666664,True,0.8,0.2743055555555556,0.22569444444444445,True,0.5555555555555556,0.07291666666666667
gesture,False,False,57,0.1,top-left,3,0.3,0,-1,adam,8,flash,1,0,0,0,1,6,False,-1,-1,-1,True,True,4,0.6041666666666666,0.034722222222222224,True,0.8,0.2604166666666667,0.14930555555555555,True,0.5590277777777778,0.0625
