dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
gesture,False,False,44,0.1,top-left,1,0.2,0,0.013654110636435398,adam,16,static,40,2,0,3,1,9,False,0.9217687074829932,0.8958333333333334,0.16666666666666666
gesture,False,False,44,0.1,top-left,1,0.2,0,0.014767059726881332,adam,16,static,40,1,0,4,1,11,False,0.9124149659863946,0.8923611111111112,0.11458333333333333
gesture,False,False,44,0.1,top-left,1,0.2,0,0.014724515384810717,adam,16,static,40,10,0,1,1,5,False,0.9200680272108843,0.875,0.125
gesture,False,False,44,0.1,top-left,1,0.2,0,0.015649049105692883,adam,16,static,40,8,0,2,1,7,False,0.9132653061224489,0.90625,0.11805555555555555
gesture,False,False,44,0.1,top-left,1,0.2,0,0.01513566524360557,adam,16,static,40,6,0,3,1,9,False,0.9158163265306123,0.8923611111111112,0.1076388888888889
gesture,False,False,44,0.1,top-left,1,0.2,0,0.015675060755136062,adam,16,static,40,4,0,4,1,11,False,0.9149659863945578,0.9027777777777778,0.1111111111111111
gesture,False,False,45,0.1,top-left,1,0.2,0,0.01665710677791919,adam,16,static,40,0,0,1,1,5,False,0.9081632653061225,0.8680555555555556,0.12152777777777778
gesture,False,False,45,0.1,top-left,1,0.2,0,0.014935551480497836,adam,16,static,40,0,0,2,1,7,False,0.907312925170068,0.8819444444444444,0.11458333333333333
gesture,False,False,45,0.1,top-left,1,0.2,0,0.01483119756528208,adam,16,static,40,0,0,3,1,9,False,0.9166666666666666,0.8854166666666666,0.1111111111111111
gesture,False,False,45,0.1,top-left,1,0.2,0,0.01548878893851727,adam,16,static,40,0,0,4,1,11,False,0.9090136054421769,0.8611111111111112,0.11805555555555555
gesture,False,False,45,0.1,top-left,1,0.2,0,0.012736884598322467,adam,16,static,40,4,0,1,1,5,False,0.9285714285714286,0.90625,0.16319444444444445
gesture,False,False,45,0.1,top-left,1,0.2,0,0.014140407944440233,adam,16,static,40,3,0,2,1,7,False,0.91921768707483,0.8680555555555556,0.1388888888888889
gesture,False,False,45,0.1,top-left,1,0.2,0,0.015615518619844905,adam,16,static,40,2,0,3,1,9,False,0.9107142857142857,0.8715277777777778,0.1111111111111111
gesture,False,False,45,0.1,top-left,1,0.2,0,0.015585566362442106,adam,16,static,40,1,0,4,1,11,False,0.907312925170068,0.8993055555555556,0.10416666666666667
gesture,False,False,45,0.1,top-left,1,0.2,0,0.014823149949895078,adam,16,static,40,10,0,1,1,5,False,0.9158163265306123,0.8611111111111112,0.125
gesture,False,False,45,0.1,top-left,1,0.2,0,0.015626715762274607,adam,16,static,40,8,0,2,1,7,False,0.9064625850340136,0.8680555555555556,0.12152777777777778
gesture,False,False,45,0.1,top-left,1,0.2,0,0.015381777868130985,adam,16,static,40,6,0,3,1,9,False,0.9056122448979592,0.875,0.11805555555555555
gesture,False,False,45,0.1,top-left,1,0.2,0,0.015364689356489044,adam,16,static,40,4,0,4,1,11,False,0.9090136054421769,0.8715277777777778,0.11458333333333333
