dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
gesture,False,False,57,0.1,top-left,1,0.2,0,0.012414688673694016,adam,16,static,40,7,0,0,1,1,False,0.9319727891156463,0.8993055555555556,0.09722222222222222
gesture,False,False,57,0.1,top-left,1,0.2,0,0.012236820666917734,adam,16,static,40,7,0,0,1,2,False,0.9285714285714286,0.9236111111111112,0.09722222222222222
gesture,False,False,57,0.1,top-left,1,0.2,0,0.006930199784359762,adam,16,static,40,6,0,0,1,3,False,0.9906462585034014,0.9270833333333334,0.8298611111111112
gesture,False,False,57,0.1,top-left,1,0.2,0,0.006383059041093098,adam,16,static,40,6,0,0,1,4,False,0.9906462585034014,0.90625,0.9930555555555556
gesture,False,False,57,0.1,top-left,1,0.2,0,0.004727278327645391,adam,16,static,40,5,0,0,1,5,False,0.9940476190476191,0.9236111111111112,1.0
gesture,False,False,57,0.1,top-left,1,0.2,0,0.004806722880208066,adam,16,static,40,5,0,0,1,6,False,0.9957482993197279,0.9236111111111112,1.0
gesture,False,False,57,0.1,top-left,1,0.2,0,0.004348414907307953,adam,16,static,40,4,0,0,1,7,False,0.9923469387755102,0.9340277777777778,1.0
gesture,False,False,57,0.1,top-left,1,0.2,0,0.0034989625164846172,adam,16,static,40,4,0,0,1,8,False,0.9974489795918368,0.9236111111111112,1.0
