gesture,False,False,57,0.1,top-left,1,0.3,1,0.0008704179661708003,adam,16,static,64,0,0,0,1,99,False,1.0,0.9270833333333334,1.0,True,True,0.8,0.5277777777777778,1.0,True,4,0.9305555555555556,1.0,True,0.6493055555555556,0.9895833333333334
gesture,False,False,57,0.1,top-left,1,0.3,1,0.0009461091200248528,adam,16,static,64,0,0,0,1,10,False,1.0,0.9236111111111112,1.0,True,True,0.8,0.08333333333333333,1.0,True,4,0.9236111111111112,1.0,True,0.4479166666666667,0.8611111111111112
gesture,False,False,57,0.1,top-left,1,0.3,1,0.0009518978387401693,adam,16,static,64,0,0,1,1,10,False,0.9991496598639455,0.9409722222222222,1.0,True,True,0.8,0.6284722222222222,1.0,True,4,0.9270833333333334,1.0,True,0.5972222222222222,1.0
gesture,False,False,57,0.1,top-left,1,0.2,1,0.0016683365624607066,adam,16,flash,64,0,0,0,1,6,False,0.9982993197278912,0.9166666666666666,1.0,True,True,0.8,0.08333333333333333,1.0,True,4,0.9305555555555556,1.0,True,0.4583333333333333,0.6909722222222222
gesture,False,False,57,0.1,top-left,1,0.2,1,0.001562083330279419,adam,16,flash,64,0,0,1,1,6,False,0.9991496598639455,0.9236111111111112,1.0,True,True,0.8,0.08333333333333333,1.0,True,4,0.9236111111111112,1.0,True,0.6354166666666666,0.8923611111111112
gesture,False,False,57,0.1,top-left,1,0.2,1,0.0017984060219767802,adam,16,flash,64,0,0,0,1,3,False,1.0,0.90625,1.0,True,True,0.8,0.08333333333333333,1.0,True,4,0.9270833333333334,1.0,True,0.5486111111111112,0.7743055555555556
gesture,False,False,57,0.1,top-left,1,0.3,1,0.0011898632605598137,adam,16,static,64,0,0,0,1,5,False,1.0,0.9305555555555556,1.0,True,True,0.8,0.5069444444444444,0.9409722222222222,True,4,0.9166666666666666,1.0,True,0.5729166666666666,0.9618055555555556
mnist,False,False,57,0.1,top-left,1,0.3,1,0.0003319709042453951,adam,16,static,20,0,0,0,1,99,False,0.9985166666666667,0.9947,0.9999,True,True,0.8,0.9537,0.9929,True,2,0.9951,0.9999,True,0.938,0.9876
mnist,False,False,57,0.1,top-left,1,0.3,1,0.0003068833372332392,adam,16,static,20,0,0,0,1,10,False,0.9987166666666667,0.9947,0.9999,True,True,0.8,0.9501,0.999,True,2,0.9948,0.9998,True,0.9216,0.9953
mnist,False,False,57,0.1,top-left,1,0.3,1,0.00027427188092165125,adam,16,static,20,0,0,0,1,5,False,0.9988666666666667,0.9939,0.9998,True,True,0.8,0.9831,0.9987,True,2,0.9941,0.9999,True,0.9834,0.9985
