cifar10,False,False,64,0.1,top-left,1,0.1,0,0.04811690424548255,adam,16,static,10,0,0,0,1,1,False,0.6664444444444444,0.603,0.114
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.04687730114658674,adam,16,static,10,0,0,0,1,2,False,0.6764444444444444,0.618,0.16
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.04255441982878579,adam,16,static,10,0,0,0,1,3,False,0.7253333333333334,0.609,0.608
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.040208091273903845,adam,16,static,10,0,0,0,1,4,False,0.7426666666666667,0.608,0.999
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.03982632483707534,adam,16,static,10,0,0,0,1,5,False,0.7483333333333333,0.613,0.997
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.037072871489657294,adam,16,static,10,0,0,0,1,6,False,0.7653333333333333,0.615,1.0
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.037608283849226105,adam,16,static,10,0,0,0,1,7,False,0.756,0.617,1.0
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.036197702780365944,adam,16,static,10,0,0,0,1,8,False,0.7683333333333333,0.601,1.0
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.04839325395557616,adam,16,static,10,15,0,0,1,1,False,0.6647777777777778,0.592,0.121
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.0479542075296243,adam,16,static,10,14,0,0,1,2,False,0.6726666666666666,0.599,0.12
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.045464879254500074,adam,16,static,10,13,0,0,1,3,False,0.6921111111111111,0.617,0.235
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.0443488257030646,adam,16,static,10,12,0,0,1,4,False,0.697,0.61,0.379
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.04160887336068683,adam,16,static,10,11,0,0,1,5,False,0.733,0.608,0.529
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.041511137108008064,adam,16,static,10,10,0,0,1,6,False,0.7375555555555555,0.614,0.709
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.03992169359657499,adam,16,static,10,9,0,0,1,7,False,0.7578888888888888,0.606,0.864
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.039076614720953834,adam,16,static,10,8,0,0,1,8,False,0.7618888888888888,0.604,0.978
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.04804259072078599,adam,16,static,10,7,0,0,1,1,False,0.6662222222222223,0.585,0.122
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.04747310747702917,adam,16,static,10,7,0,0,1,2,False,0.6726666666666666,0.613,0.197
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.04134142549832662,adam,16,static,10,6,0,0,1,3,False,0.734,0.6,0.952
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.039830260429117414,adam,16,static,10,6,0,0,1,4,False,0.7492222222222222,0.605,0.983
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.0390457618104087,adam,16,static,10,5,0,0,1,5,False,0.7536666666666667,0.61,0.995
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.03825294319954183,adam,16,static,10,5,0,0,1,6,False,0.7581111111111111,0.606,0.999
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.036470765276087655,adam,16,static,10,4,0,0,1,7,False,0.767,0.623,1.0
cifar10,False,False,64,0.1,top-left,1,0.1,0,0.03737385999990834,adam,16,static,10,4,0,0,1,8,False,0.7597777777777778,0.609,1.0
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.044058106064796446,adam,16,static,10,0,0,0,1,1,False,0.7081111111111111,0.594,0.615
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.041449363814459905,adam,16,static,10,0,0,0,1,2,False,0.7331111111111112,0.604,0.943
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03846057869990667,adam,16,static,10,0,0,0,1,3,False,0.764,0.613,0.991
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03762620192269484,adam,16,static,10,0,0,0,1,4,False,0.7655555555555555,0.625,1.0
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.036820761327942216,adam,16,static,10,0,0,0,1,5,False,0.7684444444444445,0.62,1.0
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03623334394892057,adam,16,static,10,0,0,0,1,6,False,0.7712222222222223,0.629,1.0
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03529036940468682,adam,16,static,10,0,0,0,1,7,False,0.7767777777777778,0.639,1.0
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03318711715439955,adam,16,static,10,0,0,0,1,8,False,0.7962222222222223,0.649,1.0
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.048550993651151654,adam,16,static,10,15,0,0,1,1,False,0.6655555555555556,0.598,0.123
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.04597325868076748,adam,16,static,10,14,0,0,1,2,False,0.6787777777777778,0.6,0.179
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.04558396928177939,adam,16,static,10,13,0,0,1,3,False,0.6888888888888889,0.602,0.263
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.0432579193909963,adam,16,static,10,12,0,0,1,4,False,0.7113333333333334,0.611,0.388
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.04035903788937463,adam,16,static,10,11,0,0,1,5,False,0.7381111111111112,0.625,0.515
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.038972814250323506,adam,16,static,10,10,0,0,1,6,False,0.7634444444444445,0.633,0.733
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03700978910426299,adam,16,static,10,9,0,0,1,7,False,0.7821111111111111,0.637,0.884
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03639606828159756,adam,16,static,10,8,0,0,1,8,False,0.7877777777777778,0.632,0.978
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.04492407560348511,adam,16,static,10,7,0,0,1,1,False,0.6994444444444444,0.596,0.449
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.040390624753302996,adam,16,static,10,7,0,0,1,2,False,0.7482222222222222,0.604,0.971
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03903379818465975,adam,16,static,10,6,0,0,1,3,False,0.7526666666666667,0.617,0.998
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03696221797996097,adam,16,static,10,6,0,0,1,4,False,0.7732222222222223,0.62,0.996
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03593509764307075,adam,16,static,10,5,0,0,1,5,False,0.7767777777777778,0.634,1.0
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03601440680358145,adam,16,static,10,5,0,0,1,6,False,0.7732222222222223,0.637,1.0
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03501826611492369,adam,16,static,10,4,0,0,1,7,False,0.7813333333333333,0.632,1.0
cifar10,False,False,64,0.1,top-left,1,0.2,0,0.03425374439689848,adam,16,static,10,4,0,0,1,8,False,0.7847777777777778,0.632,1.0
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.04195375195145607,adam,16,static,10,0,0,0,1,1,False,0.7298888888888889,0.596,0.817
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.03919459718631373,adam,16,static,10,0,0,0,1,2,False,0.7523333333333333,0.619,1.0
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.03761438166432911,adam,16,static,10,0,0,0,1,3,False,0.7658888888888888,0.626,1.0
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.03649829170770115,adam,16,static,10,0,0,0,1,4,False,0.7675555555555555,0.635,1.0
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.03605595216817326,adam,16,static,10,0,0,0,1,5,False,0.776,0.631,1.0
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.03606401354074478,adam,16,static,10,0,0,0,1,6,False,0.7678888888888888,0.628,1.0
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.03504481456345982,adam,16,static,10,0,0,0,1,7,False,0.7775555555555556,0.642,1.0
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.03506073527369234,adam,16,static,10,0,0,0,1,8,False,0.7716666666666666,0.644,1.0
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.048466966771417194,adam,16,static,10,15,0,0,1,1,False,0.661,0.611,0.129
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.046190769404172896,adam,16,static,10,14,0,0,1,2,False,0.681,0.603,0.171
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.042762018336190116,adam,16,static,10,13,0,0,1,3,False,0.714,0.623,0.265
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.04138309088018206,adam,16,static,10,12,0,0,1,4,False,0.725,0.63,0.37
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.039641001568900214,adam,16,static,10,11,0,0,1,5,False,0.7451111111111111,0.631,0.52
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.03644472965266969,adam,16,static,10,10,0,0,1,6,False,0.7764444444444445,0.648,0.674
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.03588956774936782,adam,16,static,10,9,0,0,1,7,False,0.7906666666666666,0.647,0.871
cifar10,False,False,64,0.1,top-left,1,0.3,0,0.03485691630674733,adam,16,static,10,8,0,0,1,8,False,0.7997777777777778,0.642,0.993
