dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
mnist,False,False,57,0.1,top-left,0,0.1,0,0.0007555530713098202,adam,16,flash,10,0,0,0,1,1,False,0.9959833333333333,0.9932,1.0
mnist,False,False,57,0.1,top-left,0,0.1,0,0.0007730854892397853,adam,16,flash,10,0,0,0,1,2,False,0.9960166666666667,0.9937,1.0
mnist,False,False,57,0.1,top-left,0,0.1,0,0.0007383602284105412,adam,16,flash,10,0,0,0,1,3,False,0.9962833333333333,0.994,1.0
mnist,False,False,57,0.1,top-left,0,0.1,0,0.0007702897906106273,adam,16,flash,10,0,0,0,1,4,False,0.9958666666666667,0.9935,1.0
mnist,False,False,57,0.1,top-left,0,0.1,0,0.0007322944131535147,adam,16,flash,10,0,0,0,1,5,False,0.9961666666666666,0.994,1.0
mnist,False,False,57,0.1,top-left,0,0.1,0,0.0007771364722583258,adam,16,flash,10,0,0,0,1,6,False,0.99585,0.9929,1.0
mnist,False,False,57,0.1,top-left,0,0.1,0,0.0007758727993136518,adam,16,flash,10,0,0,0,1,7,False,0.9960833333333333,0.9926,1.0
mnist,False,False,57,0.1,top-left,0,0.1,0,0.0007672004679262803,adam,16,flash,10,0,0,0,1,8,False,0.9960166666666667,0.9938,1.0
