dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
mnist,False,False,57,0.1,top-left,2,0.2,0,0.00380215162440824,adam,16,static,10,7,0,0,1,1,False,0.9964833333333334,0.9933,1.0
mnist,False,False,57,0.1,top-left,2,0.2,0,0.0037724330078829854,adam,16,static,10,7,0,0,1,2,False,0.9968833333333333,0.9944,1.0
mnist,False,False,57,0.1,top-left,2,0.2,0,0.0030084213568246925,adam,16,static,10,6,0,0,1,3,False,0.9967833333333334,0.9938,1.0
mnist,False,False,57,0.1,top-left,2,0.2,0,0.0029665333558252316,adam,16,static,10,6,0,0,1,4,False,0.9966833333333334,0.9934,1.0
mnist,False,False,57,0.1,top-left,2,0.2,0,0.002394899593878654,adam,16,static,10,5,0,0,1,5,False,0.9961,0.9935,1.0
mnist,False,False,57,0.1,top-left,2,0.2,0,0.002336335392066394,adam,16,static,10,5,0,0,1,6,False,0.9965,0.994,1.0
mnist,False,False,57,0.1,top-left,2,0.2,0,0.0017595504427634296,adam,16,static,10,4,0,0,1,7,False,0.9964833333333334,0.9942,1.0
mnist,False,False,57,0.1,top-left,2,0.2,0,0.0017248812925890282,adam,16,static,10,4,0,0,1,8,False,0.99675,0.9935,1.0
