dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
mnist,False,False,42,0.1,top-left,3,0.3,0,0.0006546058004883738,adam,16,static,10,0,0,0,1,1,False,0.9968833333333333,0.9931,1.0
mnist,False,False,42,0.1,top-left,3,0.3,0,0.0007107791138458046,adam,16,static,10,0,0,0,1,2,False,0.9963833333333333,0.9932,1.0
mnist,False,False,42,0.1,top-left,3,0.3,0,0.0006912699983917264,adam,16,static,10,0,0,0,1,3,False,0.9966166666666667,0.9935,1.0
mnist,False,False,42,0.1,top-left,3,0.3,0,0.000715924552990532,adam,16,static,10,0,0,0,1,4,False,0.9964166666666666,0.9936,1.0
mnist,False,False,42,0.1,top-left,3,0.3,0,0.0006896131573335272,adam,16,static,10,0,0,0,1,5,False,0.9967166666666667,0.9936,1.0
mnist,False,False,42,0.1,top-left,3,0.3,0,0.0006781589934934118,adam,16,static,10,0,0,0,1,6,False,0.9966333333333334,0.9933,1.0
mnist,False,False,42,0.1,top-left,3,0.3,0,0.000668882432505355,adam,16,static,10,0,0,0,1,7,False,0.9968666666666667,0.9939,1.0
mnist,False,False,42,0.1,top-left,3,0.3,0,0.0006677999462037027,adam,16,static,10,0,0,0,1,8,False,0.9966333333333334,0.9937,1.0
