dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
cifar10,False,False,42,0.1,top-left,3,0.1,0,0.04187409000098705,adam,16,flash,10,0,0,1,1,1,False,0.7296666666666667,0.607,0.971
cifar10,False,False,42,0.1,top-left,3,0.1,0,0.04385637142592006,adam,16,flash,10,0,0,1,1,3,False,0.7098888888888889,0.589,0.998
cifar10,False,False,42,0.1,top-left,3,0.1,0,0.04178625370065371,adam,16,flash,10,0,0,1,1,5,False,0.7173333333333334,0.596,1.0
cifar10,False,False,42,0.1,top-left,3,0.1,0,0.04165525239374902,adam,16,flash,10,0,0,1,1,7,False,0.712,0.598,1.0
cifar10,False,False,42,0.1,top-left,3,0.1,0,0.039241276669833396,adam,16,flash,10,0,0,1,1,9,False,0.7354444444444445,0.595,1.0
cifar10,False,False,42,0.1,top-left,3,0.1,0,0.03898436989386876,adam,16,flash,10,0,0,1,1,11,False,0.7346666666666667,0.604,1.0
