dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
mnist,False,False,57,0.1,top-left,0,0.1,0,0.016793661963986233,adam,16,static,10,0,0,1,1,1,False,0.9057,0.9936,0.099
mnist,False,False,57,0.1,top-left,0,0.1,0,0.01684610841545897,adam,16,static,10,0,0,1,1,3,False,0.9056,0.9925,0.0996
mnist,False,False,57,0.1,top-left,0,0.1,0,0.01680816791074661,adam,16,static,10,0,0,1,1,5,False,0.9058833333333334,0.993,0.099
mnist,False,False,57,0.1,top-left,0,0.1,0,0.016829948648251592,adam,16,static,10,0,0,1,1,7,False,0.9058666666666667,0.9931,0.0993
mnist,False,False,57,0.1,top-left,0,0.1,0,0.016858277162599068,adam,16,static,10,0,0,1,1,9,False,0.9053833333333333,0.9927,0.0995
mnist,False,False,57,0.1,top-left,0,0.1,0,0.016809947460036105,adam,16,static,10,0,0,1,1,11,False,0.9057666666666667,0.9932,0.0994
