dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
gesture,False,False,42,0.1,top-left,3,0.1,0,0.01489907394156975,adam,16,static,40,0,0,0,1,1,False,0.9107142857142857,0.8888888888888888,0.1076388888888889
gesture,False,False,42,0.1,top-left,3,0.1,0,0.014153890957941815,adam,16,static,40,0,0,0,1,2,False,0.9226190476190477,0.8854166666666666,0.125
gesture,False,False,42,0.1,top-left,3,0.1,0,0.014279291854195651,adam,16,static,40,0,0,0,1,3,False,0.9217687074829932,0.8888888888888888,0.11805555555555555
gesture,False,False,42,0.1,top-left,3,0.1,0,0.014432688135983182,adam,16,static,40,0,0,0,1,4,False,0.9158163265306123,0.8854166666666666,0.11458333333333333
gesture,False,False,42,0.1,top-left,3,0.1,0,0.015319098446036683,adam,16,static,40,0,0,0,1,5,False,0.9115646258503401,0.9027777777777778,0.10416666666666667
gesture,False,False,42,0.1,top-left,3,0.1,0,0.014233103082166845,adam,16,static,40,0,0,0,1,6,False,0.9209183673469388,0.8784722222222222,0.1076388888888889
gesture,False,False,42,0.1,top-left,3,0.1,0,0.01428673549422196,adam,16,static,40,0,0,0,1,7,False,0.9166666666666666,0.8958333333333334,0.11805555555555555
gesture,False,False,42,0.1,top-left,3,0.1,0,0.014213447829670444,adam,16,static,40,0,0,0,1,8,False,0.9209183673469388,0.8923611111111112,0.1076388888888889
