dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
gesture,False,False,42,0.1,top-left,0,0.3,0,0.014977537206418458,adam,16,static,40,0,0,1,1,1,False,0.9158163265306123,0.8715277777777778,0.125
gesture,False,False,42,0.1,top-left,0,0.3,0,0.013545269469673537,adam,16,static,40,0,0,1,1,3,False,0.923469387755102,0.8923611111111112,0.11805555555555555
gesture,False,False,42,0.1,top-left,0,0.3,0,0.014268269968301463,adam,16,static,40,0,0,1,1,5,False,0.9200680272108843,0.8888888888888888,0.10416666666666667
gesture,False,False,42,0.1,top-left,0,0.3,0,0.014938734250054472,adam,16,static,40,0,0,1,1,7,False,0.9183673469387755,0.8958333333333334,0.12152777777777778
gesture,False,False,42,0.1,top-left,0,0.3,0,0.014103151208461345,adam,16,static,40,0,0,1,1,9,False,0.9226190476190477,0.8819444444444444,0.12152777777777778
gesture,False,False,42,0.1,top-left,0,0.3,0,0.014461689109147406,adam,16,static,40,0,0,1,1,11,False,0.9183673469387755,0.9027777777777778,0.1111111111111111
